source_id,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,ipd_frac_multi_peak,phot_g_mean_mag,bp_rp,teff_best,logg_best,mh_best,imodel,av_best,rv_best,chi2_best,chi2_prior_best,C_best,logR_iso,sig_logR_iso,teff,teff_err,logg,logg_err,mh,mh_err,av,av_err,rv,rv_err,A_DECam_Y,A_DECam_Y_err,A_DECam_g,A_DECam_g_err,A_DECam_i,A_DECam_i_err,A_DECam_r,A_DECam_r_err,A_DECam_z,A_DECam_z_err,A_VISTA_H,A_VISTA_H_err,A_VISTA_J,A_VISTA_J_err,A_VISTA_Ks,A_VISTA_Ks_err,refined,n_xp,plx_used,n_phot,spec_prior,dm_DECam_Y,dm_DECam_g,dm_DECam_i,dm_DECam_r,dm_DECam_z,dm_VISTA_H,dm_VISTA_J,dm_VISTA_Ks,plx_inflate,D_kpc,D_err,teff_desi,D_med,D_lo,D_hi,D_frac,D_phot,A_i,A_i_err
4043409931962017920,267.81206,-33.07667,-0.03671,0.10345,-0.35488,1.17355,1,17.06541,2.76764,4100.0,0.5,0.0,119,4.1,3.55,76.38934,0.0,13.40078,1.96903,0.15,4134.27062,81.44789,0.5538,0.47294,0.0,0.0,4.28643,0.24582,3.7599,0.39714,1.97897,0.21196,4.73474,0.24239,2.79782,0.23235,3.56856,0.23834,2.22935,0.21791,0.8877,0.11486,1.35669,0.16207,0.58232,0.08204,False,338,False,5,False,0.08089,-0.00947,-0.0078,0.00073,0.0458,,,,1.7,-50.72811,452.57074,,20.60655,16.33912,23.66653,0.17779,25.43695,2.79782,0.23235
4043409962038062720,267.79364,-33.0792,0.07019,0.07282,0.96387,0.80381,0,16.50712,3.1209,4100.0,0.5,0.0,119,3.8,2.55,87.35921,0.0,14.04056,1.96903,0.15,4249.47665,183.90917,0.70849,0.6432,0.0,0.0,4.02218,0.31244,2.59348,0.25692,1.43156,0.22838,4.68464,0.33328,2.32325,0.26075,3.23445,0.28516,1.70378,0.23738,0.55666,0.12218,0.90853,0.17317,0.33642,0.08685,False,338,False,5,False,0.04026,-0.06363,0.0016,0.04238,0.0158,,,,1.7,11.46874,16.28384,,20.28784,15.90529,23.54176,0.1882,24.85065,2.32325,0.26075
4043409996337289856,267.80104,-33.08079,0.06392,0.05773,1.10714,1.04275,0,16.32651,3.16885,3900.0,4.5,0.0,101,3.9,3.3,156.32965,0.0,21.82095,-0.23841,0.08,3944.83326,50.90012,4.24141,0.53309,0.0,0.0,3.88062,0.08397,3.06736,0.27841,1.55505,0.14895,4.39584,0.08442,2.33756,0.13844,3.12485,0.11584,1.79438,0.14575,0.65222,0.08761,1.02797,0.12012,0.41279,0.0641,True,338,False,8,False,0.0145,0.01802,0.02162,-0.05923,0.03026,0.03349,0.06801,0.08283,1.7,12.35812,14.9891,,1.36449,1.25168,1.4941,0.08883,0.12364,2.33756,0.13844
4043410000681505152,267.80255,-33.08299,0.45316,0.03535,12.8186,0.97098,0,15.36889,1.36572,6800.0,3.5,0.0,457,2.1,3.3,389.17,1.99638,1.46317,0.54798,0.08,6811.02178,94.7433,3.56556,0.20397,0.0,0.0,2.0962,0.05735,3.27767,0.11021,0.88402,0.03494,2.44529,0.05884,1.31384,0.04163,1.74122,0.04757,1.01749,0.0369,0.3819,0.01831,0.59362,0.02618,0.24345,0.01284,True,338,True,8,False,-0.06432,-0.00837,0.02927,0.00925,-0.01952,0.00318,-0.01934,0.06227,1.7,2.12693,0.27187,,2.38342,2.11639,2.71429,0.12543,2.91966,1.31384,0.04163
4043409893252444928,267.80741,-33.09678,0.15719,0.09107,1.72601,1.10069,1,17.01103,2.72829,4300.0,0.5,0.0,145,3.6,2.8,132.99167,0.0,6.78337,1.96903,0.15,4353.74798,168.5691,0.7531,0.61621,0.0,0.0,3.53239,0.22927,2.7635,0.09853,1.29167,0.1548,4.02535,0.31701,2.04961,0.20355,2.81606,0.24711,1.52386,0.16936,0.51696,0.07499,0.83231,0.11072,0.31785,0.05071,True,338,False,8,False,0.05315,-0.00922,0.01514,0.01638,0.03365,0.01181,0.04039,0.00642,1.7,5.741,5.10263,,21.86096,18.18231,24.11866,0.13578,35.75257,2.04961,0.20355
4043409927612180864,267.81394,-33.09677,0.18817,0.04455,4.22388,1.06564,0,15.88786,2.81443,4100.0,1.5,0.0,121,3.3,2.8,125.87904,0.0,17.29747,1.64009,0.16333,4156.63633,89.53199,1.92655,0.86907,0.0,0.0,3.40027,0.14855,2.8618,0.08511,1.28421,0.09272,3.86922,0.18326,2.00038,0.11716,2.72199,0.14005,1.50341,0.09988,0.52262,0.04601,0.83482,0.06717,0.3252,0.03162,True,338,False,8,False,0.01253,-0.03171,0.00037,0.00467,0.00782,0.01105,0.09745,-0.00026,1.7,4.87408,1.79915,,9.46893,6.60967,13.89779,0.38484,10.49781,2.00038,0.11716
4043409927739484416,267.81605,-33.09364,0.03702,0.1003,0.36905,1.10673,1,17.29298,2.55342,4500.0,3.5,0.0,177,3.2,3.05,157.16326,0.0,2.70662,0.46903,0.15,4601.55675,167.81402,4.2197,0.77656,0.0,0.0,3.27263,0.1537,3.17438,0.13071,1.34476,0.1478,3.72252,0.25897,2.01186,0.18364,2.6707,0.21309,1.54932,0.15845,0.57246,0.07427,0.89542,0.10805,0.36457,0.05112,True,338,False,8,False,0.02002,-0.03468,0.0081,0.00363,0.00962,0.02042,-0.00221,-0.00919,1.7,18.51311,58.43985,,3.127,2.43019,4.11289,0.26906,1.78985,2.01186,0.18364
4043409961971239936,267.79526,-33.08656,0.07888,0.06741,1.17003,1.04316,0,16.13856,4.32985,3500.0,3.5,0.0,47,4.5,2.8,372.47662,0.0,64.65599,0.46903,0.15,3500.0,0.0,3.5,0.0,0.0,0.0,4.49542,0.05241,2.78651,0.06687,1.65902,0.02035,5.13336,0.02731,2.57278,0.02257,3.4978,0.02409,1.93323,0.02093,0.6643,0.01101,1.0703,0.01555,0.4097,0.00787,True,338,False,8,False,0.02318,-0.07708,0.03432,-0.02791,0.03156,0.09287,0.13733,0.03004,1.7,10.42999,12.4673,,2.22221,1.89371,2.6481,0.16974,0.36621,2.57278,0.02257
4043409966321799680,267.78735,-33.08967,0.09802,0.06404,1.53074,0.88036,2,15.63488,4.93297,3200.0,3.0,0.0,6,4.1,3.05,693.43589,0.0,172.67412,0.71903,0.15,3220.96956,40.70913,2.99149,0.06468,0.0,0.0,4.17319,0.10713,3.02508,0.1196,1.65243,0.05352,4.77556,0.12475,2.46539,0.05908,3.25307,0.07663,1.88622,0.05374,0.68728,0.03188,1.0889,0.04319,0.43255,0.02372,True,338,False,7,False,0.00056,0.03227,-0.00078,-0.22505,,0.02051,0.14227,-0.0598,1.7,8.69381,8.22817,,2.29883,1.9599,2.73868,0.16939,0.39849,2.46539,0.05908
4043410000681530112,267.80188,-33.07898,-0.03661,0.09556,-0.38312,1.11863,0,17.22121,2.72138,4400.0,3.5,0.0,164,3.6,3.05,138.36299,0.0,4.16265,0.46903,0.15,4501.91336,172.49851,3.17587,1.41948,0.0,0.0,3.69509,0.1857,3.03073,0.09884,1.46643,0.1461,4.21116,0.28863,2.2289,0.18766,2.98977,0.22477,1.69965,0.15844,0.61311,0.07149,0.96692,0.10509,0.38686,0.04861,True,338,False,8,False,0.00044,0.00312,0.00055,-0.01974,-0.0016,0.03478,0.01033,0.04421,1.7,-50.98873,422.3615,,3.04579,2.40458,3.93911,0.25191,1.44326,2.2289,0.18766
4043414428863238912,267.89496,-33.13816,0.26443,0.08445,3.13116,1.10864,0,16.93763,2.20849,5000.0,5.0,0.0,245,2.9,3.05,129.73173,0.0,1.85678,-0.28097,0.15,5087.14128,178.24523,4.9684,0.7284,0.0,0.0,3.01859,0.16766,3.1391,0.11448,1.23117,0.11289,3.46314,0.22756,1.85241,0.1468,2.46861,0.17751,1.42182,0.12301,0.52246,0.05507,0.81833,0.08111,0.33144,0.03741,True,338,False,8,False,-0.00984,-0.042,0.00094,0.0167,-0.01087,0.00234,0.00829,0.01149,1.7,3.55322,1.81262,,1.65318,1.40867,1.97301,0.17068,0.38428,1.85241,0.1468
4043414570528974208,267.90651,-33.11523,-0.25947,0.10751,-2.41354,1.35076,1,16.94345,2.41066,5000.0,6.0,0.0,247,3.7,3.55,95.55189,0.0,3.47341,-0.78097,0.15,4922.50834,193.96344,5.29011,0.6999,0.0,0.0,3.65146,0.17078,3.48998,0.13092,1.6014,0.13843,4.13423,0.27069,2.32335,0.17841,3.02204,0.21385,1.8222,0.15034,0.70319,0.06791,1.08468,0.09979,0.45464,0.04624,True,338,False,8,False,-0.01123,-0.00526,-0.00353,0.0038,-0.00288,-0.02759,-0.01147,0.00867,1.7,-4.12418,3.10857,,1.43548,1.23796,1.68439,0.1555,0.08885,2.32335,0.17841
4043414634930093184,267.90197,-33.11112,0.41958,0.09379,4.47338,1.13004,1,17.35012,1.83898,5900.0,6.0,0.0,361,2.5,3.3,124.95532,0.0,0.5126,-0.78097,0.15,5647.12244,237.15509,4.52681,1.42975,0.0,0.0,2.41332,0.11475,3.2897,0.14567,1.01981,0.11264,2.78267,0.22081,1.51248,0.14473,1.99697,0.17343,1.17155,0.12235,0.44065,0.05551,0.6847,0.08144,0.28158,0.03784,True,338,False,8,False,-0.02937,-0.0132,-0.00312,0.00711,-0.01341,-0.00187,-0.01203,-0.00794,1.7,2.29054,0.83657,,1.25733,1.08949,1.47249,0.15231,0.23128,1.51248,0.14473
4043414634930157952,267.90518,-33.10967,-0.02577,0.11582,-0.22252,1.71782,1,16.8546,2.17097,5600.0,6.0,0.0,324,3.5,3.55,86.52813,0.0,1.98497,-0.78097,0.15,5340.28582,204.56981,5.28805,0.66034,0.0,0.0,3.31595,0.15323,3.46728,0.11661,1.44881,0.11564,3.77836,0.22618,2.10993,0.14915,2.75147,0.17873,1.65171,0.12569,0.63568,0.05666,0.98094,0.08333,0.41001,0.03851,True,338,False,8,False,-0.02234,0.02215,-0.01658,0.00285,-0.01923,-0.01679,-0.0095,0.02439,1.7,-113.97587,2557.85143,,1.25919,1.08372,1.48238,0.1583,0.11753,2.10993,0.14915
4043414673608210560,267.92129,-33.09825,0.49528,0.08629,5.73974,1.07296,2,17.06441,1.92597,4900.0,4.0,0.0,230,2.0,3.3,117.13314,0.00218,1.05463,0.30894,0.08,4875.00529,164.50326,3.94231,0.25012,0.0,0.0,1.99775,0.19811,3.43278,0.17033,0.86712,0.1097,2.27528,0.22202,1.26767,0.14318,1.65684,0.17359,0.99069,0.11984,0.3792,0.05345,0.58598,0.07874,0.24442,0.03628,True,338,True,8,False,-0.00119,-0.01651,-0.00186,0.00526,0.00357,0.00066,-0.02871,-0.02857,1.7,1.95204,0.55897,,2.05074,1.72943,2.45738,0.17748,1.98331,1.26767,0.14318
4043414673608219776,267.91094,-33.10362,1.28046,0.1871,6.84386,1.81273,6,17.61627,2.36386,4600.0,4.5,0.0,192,3.1,2.8,191.6127,1.65168,1.7128,-0.16739,0.08,4643.22918,154.17786,4.50805,0.44869,0.0,0.0,3.14425,0.1579,2.81831,0.11666,1.17392,0.12559,3.63356,0.24364,1.84365,0.16036,2.52409,0.1918,1.37898,0.13588,0.47466,0.06242,0.76018,0.09116,0.29341,0.04286,True,338,True,8,False,0.10824,0.02714,0.11473,0.05861,0.09709,0.01617,0.00712,-0.01978,1.7,0.77074,0.18894,,0.6543,0.56973,0.75923,0.14481,0.5197,1.84365,0.16036
4043414703615667840,267.86579,-33.1242,0.10235,0.03924,2.60814,0.97816,0,15.65634,3.18882,3700.0,4.5,0.0,75,3.4,3.55,269.84025,0.0,41.64104,-0.03097,0.15,3700.62759,7.89764,4.50009,0.02465,0.0,0.0,3.38969,0.0522,3.56781,0.11606,1.50675,0.05045,3.78915,0.0454,2.15151,0.05272,2.78042,0.05103,1.70436,0.0511,0.66402,0.028,1.02365,0.0392,0.43117,0.02015,True,338,False,8,False,0.0034,0.05824,0.01384,-0.05581,0.0333,0.05843,0.06899,0.04386,1.7,8.37863,4.68336,,2.71343,2.3955,3.10649,0.13101,0.1443,2.15151,0.05272
4043414703615712640,267.86688,-33.11543,0.20285,0.04085,4.96532,0.98529,1,15.68109,2.20321,4200.0,1.5,0.0,134,2.0,3.05,164.94208,7.00946,8.49287,1.68323,0.16139,4309.05606,126.9385,1.87077,0.40773,0.0,0.0,2.05605,0.1348,3.15189,0.12795,0.84026,0.09711,2.3324,0.20494,1.26239,0.1275,1.67871,0.1564,0.97026,0.10621,0.35664,0.04739,0.55878,0.06971,0.227,0.03232,True,338,True,8,False,-0.01557,-0.02771,0.01625,0.00919,8e-05,0.11502,0.0942,0.13748,1.7,4.54866,1.43692,,13.33053,9.07149,19.02151,0.3732,16.54637,1.26239,0.1275
4043409721581160576,267.82272,-33.09507,0.11059,0.11923,0.92756,1.43199,1,17.37618,2.38648,5500.0,6.0,0.0,311,3.7,3.05,69.80343,0.0,1.45539,-0.78097,0.15,5220.44881,263.89903,4.37234,1.33479,0.0,0.0,3.42387,0.24855,2.95863,0.12305,1.33292,0.14766,3.96483,0.30188,2.05384,0.19302,2.77902,0.23406,1.55383,0.16124,0.55229,0.07156,0.87461,0.1057,0.34525,0.04838,True,338,False,8,False,0.03827,-0.00828,0.01577,0.03374,0.02115,-0.02395,0.02543,-0.0085,1.7,7.8373,12.45013,,1.1825,1.017,1.39403,0.15942,0.13726,2.05384,0.19302
4043409725745673984,267.83311,-33.09691,0.43093,0.09235,4.66625,1.06203,0,17.4746,1.88292,5500.0,6.0,0.0,311,2.4,3.3,137.66184,0.0,0.54691,-0.78097,0.15,5283.90304,229.25662,4.49751,1.7857,0.0,0.0,2.27902,0.15768,3.18761,0.15511,0.94079,0.12389,2.63082,0.25954,1.41078,0.16294,1.87594,0.19907,1.08539,0.13563,0.40173,0.05997,0.62753,0.08861,0.25532,0.04062,True,338,False,8,False,-0.02144,0.00451,0.01334,0.01962,-0.01285,0.03728,-0.0199,0.0273,1.7,2.2325,0.78247,,1.25021,1.08548,1.46087,0.15013,0.22391,1.41078,0.16294
4043409725803441664,267.82371,-33.08945,-0.01499,0.05982,-0.25054,1.07755,0,15.54062,4.31563,3500.0,3.5,0.0,47,4.3,2.8,486.07381,0.0,101.02337,0.46903,0.15,3500.0,6e-05,3.5,0.0,0.0,0.0,4.29615,0.04806,2.82504,0.06741,1.60546,0.02009,4.90446,0.02535,2.47516,0.02155,3.35342,0.02244,1.8667,0.02044,0.64749,0.01113,1.03969,0.01557,0.40102,0.00803,True,338,False,7,False,0.0367,-0.13507,0.04106,-0.05241,,0.08811,0.13867,0.01595,1.7,496.65189,25082.55479,,2.544,2.17745,3.01393,0.1644,0.29297,2.47516,0.02155
4043409755877710976,267.77421,-33.11911,-0.0185,0.04943,-0.37432,1.03778,1,16.11352,3.10355,3900.0,4.5,0.0,101,3.5,3.3,181.77939,0.0,20.81595,-0.23841,0.08,3899.79761,5.81881,4.67276,0.23974,0.0,0.0,3.51684,0.08021,3.24641,0.11745,1.4693,0.08086,3.96837,0.0866,2.16593,0.08818,2.85842,0.08984,1.68271,0.08307,0.6292,0.04394,0.98237,0.06202,0.40275,0.03122,True,338,False,8,False,0.00194,0.00042,0.01744,-0.02724,0.02004,0.07899,0.07101,0.03637,1.7,-665.01506,37164.49143,,1.63691,1.50173,1.79198,0.08866,0.12659,2.16593,0.08818
4043409760163163008,267.78672,-33.12302,0.04774,0.05081,0.93967,1.04673,0,15.63373,3.76466,3500.0,3.5,0.0,47,3.6,3.3,326.85971,0.0,73.40362,0.46903,0.15,3500.0,0.0,3.5,0.00011,0.0,0.0,3.58215,0.05153,3.21446,0.09895,1.48524,0.0637,4.05264,0.04723,2.18013,0.06471,2.86381,0.06025,1.69476,0.06398,0.63286,0.03583,0.99077,0.04991,0.4043,0.02592,True,338,False,8,False,0.01653,0.07665,0.02871,-0.06936,0.03217,0.1132,0.08693,0.00552,1.7,15.44611,20.6065,,2.77433,2.38402,3.27424,0.16044,0.34369,2.18013,0.06471
4043409794465374464,267.79292,-33.10334,1.3074,0.61798,2.11559,8.28336,51,17.40152,2.32648,4000.0,1.5,0.0,108,2.1,2.3,152.91396,0.0,3.39719,1.58509,0.13165,4411.89679,472.76168,1.89502,1.02754,0.0,0.0,2.08845,0.70127,2.52868,0.27606,0.90872,0.31419,3.13743,0.80168,1.50674,0.44977,2.12709,0.58302,1.09225,0.35517,0.34494,0.14211,0.56933,0.21604,0.20492,0.09313,False,338,False,3,False,,,,,,0.03115,-0.06044,-0.01033,1.7,0.75506,0.59895,,19.40713,15.05443,23.09506,0.20716,20.87037,1.50674,0.44977
4043409794522963328,267.78736,-33.11253,0.04531,0.14422,0.31416,1.46033,4,17.46329,2.25952,4800.0,4.0,0.0,217,2.8,2.8,112.08637,0.0,1.36993,0.21903,0.15,5043.93732,257.3607,4.07828,1.24972,0.0,0.0,2.96438,0.1902,2.87178,0.12621,1.12454,0.15431,3.42611,0.31385,1.75417,0.20165,2.391,0.24424,1.31793,0.16851,0.45922,0.07473,0.73206,0.11041,0.28516,0.05051,True,338,False,8,False,0.02302,-0.01795,-0.0401,0.03633,0.0057,0.0461,0.01251,-0.0064,1.7,16.04927,63.15226,,2.35094,1.81149,3.11737,0.27774,1.41475,1.75417,0.20165
4043409858935614976,267.77885,-33.10437,0.19591,0.08163,2.4001,0.98987,0,17.01334,2.40992,4600.0,3.5,0.0,190,3.3,3.05,151.98572,0.0,3.41426,0.54579,0.08,4830.48644,213.20433,4.04571,1.26785,0.0,0.0,3.51982,0.20479,3.23084,0.14042,1.46506,0.15906,3.99595,0.30122,2.17813,0.20341,2.87934,0.24151,1.68375,0.17228,0.62786,0.07831,0.97908,0.1149,0.40112,0.0533,True,338,False,8,False,0.02429,-0.02959,0.02646,0.0119,0.02064,0.02516,0.01199,0.01068,1.7,4.6968,3.06113,,2.44895,2.07521,2.91457,0.17137,1.9017,2.17813,0.20341
4043414639248510208,267.90103,-33.10383,0.20614,0.02017,10.21879,0.83358,0,13.50488,3.27433,3700.0,4.0,0.0,74,3.2,3.3,280.82939,100.8735,271.08882,0.21903,0.15,3700.21098,4.64977,3.99895,0.02325,0.0,0.0,3.2358,0.04456,3.30222,0.09477,1.36893,0.04233,3.64837,0.04265,1.99962,0.04477,2.62398,0.04435,1.56192,0.043,0.58938,0.02339,0.91814,0.0328,0.37852,0.01682,True,338,True,4,False,,0.08176,,,,0.06024,0.07551,-0.00601,1.7,4.48157,0.68875,,3.17713,2.90621,3.4969,0.09296,0.10057,1.99962,0.04477
4043414673608209664,267.91612,-33.1029,0.3034,0.03515,8.63226,1.24416,0,14.98914,2.06822,4400.0,2.5,0.0,162,2.0,3.3,143.80838,0.07278,12.47132,1.07566,0.09366,4423.38479,55.30668,2.36646,0.29643,0.0,0.0,2.08718,0.14749,3.35091,0.13437,0.89136,0.06758,2.36432,0.10515,1.31136,0.0813,1.72047,0.09131,1.02081,0.07176,0.38658,0.03469,0.59972,0.05005,0.24867,0.02413,True,338,True,8,False,-0.02339,0.00267,0.0233,0.01334,0.00522,0.13627,0.04751,0.05175,1.7,3.12107,0.58204,,3.332,2.87058,3.92495,0.15822,3.37057,1.31136,0.0813
4043414703615713024,267.86574,-33.11706,-0.00812,0.08965,-0.09059,1.15005,4,17.03475,2.26646,5000.0,5.5,0.0,246,3.3,3.55,82.616,0.0,2.3747,-0.53097,0.15,4923.71471,220.39873,4.88406,0.8143,0.0,0.0,3.13673,0.20189,3.4141,0.14901,1.35646,0.14833,3.56579,0.29329,1.98301,0.19267,2.59259,0.23166,1.54854,0.16165,0.59193,0.07212,0.91559,0.10639,0.38133,0.04885,True,338,False,8,False,-0.02191,0.0016,-0.01504,0.00192,-0.0197,-0.01301,-0.00853,0.03288,1.7,112.62165,1932.96865,,1.68312,1.44166,1.99242,0.16361,0.19108,1.98301,0.19267
4043414703648822400,267.8692,-33.11436,0.53446,0.14409,3.70931,2.12814,7,16.6308,2.51553,4800.0,6.0,0.0,221,3.6,3.05,125.29072,0.0,4.81478,-0.78097,0.15,4502.04555,265.90624,3.78757,2.31281,0.0,0.0,2.71055,0.42052,3.03414,0.27382,1.21012,0.25216,3.65065,0.46781,1.88172,0.31734,2.55936,0.37283,1.41573,0.27163,0.49465,0.12466,0.78839,0.1826,0.30778,0.08522,False,338,False,8,False,0.06382,0.0535,0.0623,0.04966,0.08559,-0.00555,0.01349,-0.0434,1.7,1.81337,0.80546,,0.77258,0.67666,0.89304,0.14004,0.07546,1.88172,0.31734
4043414703741047680,267.86426,-33.1239,0.01714,0.0999,0.1716,1.13685,0,17.42567,2.27844,5300.0,1.0,0.0,275,3.4,3.3,102.44241,0.0,1.57754,1.71903,0.15,5398.07233,334.28427,3.23826,2.00575,0.0,0.0,3.52448,0.16438,3.4068,0.1263,1.52192,0.16913,4.00313,0.35236,2.22685,0.22301,2.91337,0.27227,1.73731,0.18535,0.66474,0.08149,1.02766,0.12069,0.42739,0.05481,True,338,False,8,False,0.02886,-0.02202,0.00243,-0.0177,0.02551,-0.02419,0.02001,0.00487,1.7,29.28887,145.68261,,22.40651,19.14423,24.29037,0.11484,41.69076,2.22685,0.22301
4043414742327757824,267.8797,-33.11183,0.92704,0.14222,6.51835,1.81736,4,17.16672,2.33757,4600.0,4.0,0.0,191,3.0,3.05,123.57065,0.00191,2.53739,0.21903,0.15,4582.99244,101.69089,3.89029,0.26788,0.0,0.0,2.91767,0.13338,2.9992,0.10776,1.14832,0.09703,3.35012,0.18476,1.75683,0.12407,2.36616,0.14772,1.33503,0.10518,0.47816,0.04792,0.75545,0.0702,0.3006,0.03277,True,338,True,8,False,0.02404,0.04323,0.03282,-0.00979,0.03474,0.06104,-0.00535,0.02723,1.7,1.05927,0.27129,,1.13375,0.92249,1.43723,0.22701,1.03953,1.75683,0.12407
4043414742328529664,267.88254,-33.11593,-0.48238,0.1175,-4.10521,1.33376,3,17.31182,2.03297,4900.0,6.0,0.0,234,2.6,3.3,118.37093,0.0,1.26602,-0.78097,0.15,4760.42385,209.81475,4.65059,1.72057,0.0,0.0,2.5193,0.28011,3.1709,0.29252,0.96329,0.16563,2.76171,0.31008,1.46233,0.20841,1.95965,0.24614,1.11656,0.17824,0.40503,0.0827,0.63716,0.1206,0.25579,0.05688,False,338,False,8,False,0.02097,0.03219,0.03758,0.04883,0.01431,0.01157,-0.01445,0.00197,1.7,-2.14879,0.92234,,1.62093,1.3754,1.93511,0.17265,0.14717,1.46233,0.20841
4043414501809516928,267.88433,-33.1298,0.28507,0.09432,3.02233,1.29213,4,16.84636,2.41421,4200.0,0.5,0.0,132,2.6,3.05,85.91487,0.0,4.99606,1.96903,0.15,4215.091,63.34255,0.3694,0.36345,0.0,0.0,2.55559,0.09645,3.02295,0.12433,1.01118,0.08127,2.89381,0.13229,1.5433,0.09745,2.07118,0.11052,1.17473,0.08596,0.42254,0.0423,0.66681,0.06062,0.26654,0.02963,True,338,False,8,False,0.01464,0.00973,0.02216,0.01926,0.00118,0.04433,-0.01743,0.04009,1.7,3.3105,1.75729,,22.23285,18.80813,24.23857,0.12213,41.6597,1.5433,0.09745
4043414566176784384,267.91283,-33.11043,0.16389,0.04033,4.06332,0.93726,0,15.69294,3.30956,3600.0,4.5,0.0,62,3.6,3.8,178.92192,0.0,55.09313,-0.03097,0.15,3599.98646,1.53058,4.50019,0.01097,0.0,0.0,3.61298,0.05452,3.81296,0.12772,1.66808,0.06215,4.01194,0.05343,2.33691,0.06512,2.97977,0.06273,1.87264,0.06304,0.74724,0.03435,1.14363,0.04817,0.48904,0.02466,True,338,False,8,False,0.00549,0.08411,0.02197,-0.05916,0.0362,0.01878,0.06835,0.00554,1.7,5.52836,2.09557,,2.4056,2.13697,2.73568,0.12444,0.12545,2.33691,0.06512
4043414570471203456,267.91356,-33.11982,0.00207,0.12364,0.01674,1.06081,1,17.64666,2.36179,5000.0,5.0,0.0,245,3.2,3.3,114.21261,0.0,1.23356,-0.28097,0.15,5090.68435,257.11943,4.157,1.55776,0.0,0.0,3.25178,0.23929,3.24358,0.14182,1.35836,0.1586,3.71363,0.3234,2.01907,0.20778,2.66937,0.2521,1.56101,0.17332,0.58329,0.07679,0.90873,0.11346,0.37248,0.05186,True,338,False,8,False,-0.01839,0.00535,-0.01035,0.0071,-0.00575,-0.01157,0.01105,0.0091,1.7,52.43967,577.99921,,1.65008,1.36018,2.03926,0.20577,0.47147,2.01907,0.20778
4043414635021574016,267.89542,-33.11185,-0.02763,0.09091,-0.30391,1.0485,0,17.10416,2.51601,4200.0,0.0,0.0,131,2.9,3.05,77.64805,0.0,5.48809,2.21903,0.15,4247.81488,112.15698,0.23876,0.45985,0.0,0.0,2.9432,0.18579,2.95211,0.12904,1.14069,0.11773,3.328,0.22899,1.75827,0.15129,2.37301,0.18102,1.33005,0.1277,0.47174,0.0582,0.74802,0.0852,0.29574,0.03982,True,338,False,8,False,0.01029,0.01867,-0.00757,0.01195,-0.00355,0.00488,0.00644,0.02259,1.7,-94.07576,1367.84492,,23.31064,20.92603,24.55519,0.07784,70.68372,1.75827,0.15129
4043414673608212608,267.92253,-33.09674,0.17994,0.05481,3.28282,0.87067,0,13.01501,4.21689,3500.0,3.5,0.0,47,4.0,2.8,474.81074,0.0,888.70305,0.46903,0.15,3500.0,6e-05,3.5,0.0,0.0,0.0,4.02102,0.0521,2.76073,0.07484,1.4705,0.04459,4.60766,0.0605,2.2928,0.0493,3.12772,0.05267,1.71776,0.04582,0.58554,0.02423,0.94587,0.03416,0.35987,0.01735,True,338,False,4,False,,-0.08219,,,,0.08253,0.14324,0.01636,1.7,5.07758,2.40244,,1.8739,1.65831,2.13982,0.12848,0.09878,2.2928,0.0493
4043414673608240128,267.91334,-33.09595,0.12569,0.05023,2.50241,0.87025,1,13.25859,4.38681,3200.0,3.5,0.0,7,3.6,3.3,595.40479,0.0,1094.09729,0.46903,0.15,3200.04244,2.90605,3.49978,0.01518,0.0,0.0,3.54829,0.04554,3.25605,0.09763,1.48485,0.06505,4.01687,0.07022,2.1621,0.06977,2.81862,0.07057,1.6844,0.06633,0.63566,0.03565,0.99352,0.05016,0.40581,0.0255,True,338,False,5,False,,0.02776,,-0.02889,,0.01366,0.18828,0.00171,1.7,7.00844,4.19388,,2.08026,1.84158,2.3739,0.12795,0.08902,2.1621,0.06977
4043414673608250112,267.90487,-33.10006,-0.54858,0.14925,-3.67553,1.44121,3,17.45603,2.39518,4400.0,3.5,0.0,164,2.6,2.8,126.83742,0.0,1.76549,0.46903,0.15,4387.07714,164.45319,2.36935,1.18952,0.0,0.0,2.4882,0.21841,2.69478,0.16304,0.88887,0.15139,2.8907,0.29235,1.42937,0.19242,1.98422,0.22932,1.05478,0.1636,0.34992,0.07515,0.56752,0.10981,0.213,0.05161,True,338,False,8,False,0.00937,-0.02349,0.02458,0.01262,0.01784,0.07968,0.04924,0.03196,1.7,-1.8812,0.89791,,3.90833,2.95028,5.25481,0.29482,2.21614,1.42937,0.19242
4043414536169304704,267.88352,-33.11596,0.12261,0.0936,1.30985,1.0667,1,17.20216,2.19838,5200.0,5.5,0.0,272,3.3,3.55,164.82268,0.0,1.65162,-0.53097,0.15,5206.15541,194.01955,5.35376,0.64475,0.0,0.0,3.3714,0.1498,3.65332,0.11803,1.51995,0.1127,3.80916,0.23415,2.17885,0.14787,2.81026,0.18045,1.72206,0.12318,0.676,0.05472,1.0368,0.08074,0.43958,0.0371,True,338,False,8,False,-0.02462,-0.02616,-0.03037,-0.02892,-0.03041,-0.0073,0.01051,0.00592,1.7,7.16291,8.16441,,1.54713,1.32372,1.83527,0.16532,0.22913,2.17885,0.14787
