# SVO FPS Keck/NIRC2.Kp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 677.56880064582 Jy (Pogson); lambda_eff 21084.380140491 A
# wavelength_A  transmission
21725.57 9.313300e-01
21729.44 9.313290e-01
21733.31 9.313270e-01
21737.18 9.313250e-01
21741.04 9.302080e-01
21744.91 9.302060e-01
21744.92 9.313210e-01
21748.79 9.313190e-01
21752.66 9.313170e-01
21756.53 9.313160e-01
21760.40 9.313140e-01
21764.27 9.313120e-01
21764.28 9.324270e-01
21768.15 9.324250e-01
21772.02 9.324230e-01
21772.03 9.335380e-01
21775.90 9.335360e-01
21775.91 9.346510e-01
21779.78 9.346490e-01
21783.65 9.346470e-01
21787.52 9.346450e-01
21791.39 9.346430e-01
21795.25 9.335270e-01
21799.12 9.335250e-01
21802.97 9.324080e-01
21806.83 9.312910e-01
21810.70 9.312900e-01
21814.56 9.301730e-01
21818.43 9.301710e-01
21822.30 9.301690e-01
21826.17 9.301680e-01
21826.18 9.312820e-01
21830.05 9.312800e-01
21833.92 9.312790e-01
21837.79 9.312770e-01
21841.66 9.312750e-01
21845.51 9.301580e-01
21849.37 9.290410e-01
21853.23 9.279250e-01
21857.08 9.268080e-01
21860.95 9.268060e-01
21864.81 9.256900e-01
21864.82 9.268040e-01
21868.69 9.268030e-01
21872.56 9.268010e-01
21876.43 9.267990e-01
21880.29 9.256820e-01
21884.16 9.256800e-01
21888.03 9.256790e-01
21891.90 9.256770e-01
21891.91 9.267920e-01
21895.78 9.267900e-01
21899.65 9.267880e-01
21903.50 9.256710e-01
21907.37 9.256690e-01
21911.23 9.245530e-01
21915.09 9.234360e-01
21918.94 9.223190e-01
21922.80 9.212030e-01
21926.66 9.200860e-01
21930.53 9.200840e-01
21930.54 9.211990e-01
21949.83 9.167300e-01
21953.69 9.156140e-01
21957.56 9.156120e-01
21961.42 9.144950e-01
21965.27 9.133790e-01
21969.13 9.122620e-01
21972.99 9.111450e-01
21976.83 9.089140e-01
21980.69 9.077970e-01
21984.52 9.044510e-01
21988.39 9.044490e-01
21992.26 9.044470e-01
21996.11 9.033300e-01
21999.98 9.033290e-01
22003.84 9.022120e-01
22007.70 9.010950e-01
22011.55 8.999790e-01
22015.41 8.988620e-01
22019.28 8.988600e-01
22023.15 8.988580e-01
22027.01 8.977420e-01
22030.86 8.966250e-01
22034.73 8.966230e-01
22038.59 8.955060e-01
22042.44 8.943900e-01
22046.29 8.921580e-01
22050.14 8.910420e-01
22054.00 8.899250e-01
22057.86 8.888080e-01
22061.71 8.876910e-01
22065.57 8.865750e-01
22069.44 8.865730e-01
22073.28 8.843420e-01
22077.14 8.832250e-01
22081.01 8.832230e-01
22084.84 8.798770e-01
22088.70 8.787600e-01
22092.57 8.787580e-01
22096.42 8.776410e-01
22100.28 8.765250e-01
22104.15 8.765230e-01
22108.01 8.754060e-01
22111.86 8.742900e-01
22115.72 8.731730e-01
22119.58 8.720560e-01
22119.59 8.731710e-01
22123.41 8.687100e-01
22127.28 8.687080e-01
22131.13 8.675910e-01
22135.00 8.675900e-01
22138.87 8.675880e-01
22142.74 8.675860e-01
22146.61 8.675840e-01
22146.62 8.686990e-01
22150.49 8.686970e-01
22154.36 8.686950e-01
22158.22 8.675790e-01
22162.09 8.675770e-01
22165.95 8.664600e-01
22169.80 8.653430e-01
22173.67 8.653410e-01
22177.53 8.642250e-01
22181.40 8.642230e-01
22185.25 8.631060e-01
22189.12 8.631040e-01
22192.99 8.631030e-01
22196.85 8.619860e-01
22200.71 8.608690e-01
22204.56 8.597530e-01
22208.43 8.597510e-01
22212.29 8.586340e-01
22216.16 8.586320e-01
22220.03 8.586300e-01
22223.90 8.586280e-01
22227.75 8.575120e-01
22227.77 8.586270e-01
22231.64 8.586250e-01
22235.51 8.586230e-01
22239.38 8.586210e-01
22243.25 8.586190e-01
22247.11 8.586170e-01
22250.98 8.586160e-01
22254.85 8.586140e-01
22258.71 8.574970e-01
22262.58 8.574950e-01
22266.44 8.563790e-01
22270.31 8.563770e-01
22274.18 8.563750e-01
22278.05 8.563730e-01
22281.91 8.563710e-01
22281.93 8.574860e-01
22285.80 8.574840e-01
22289.67 8.574820e-01
22293.54 8.574800e-01
22293.55 8.585950e-01
22297.42 8.585930e-01
22301.29 8.585910e-01
22301.30 8.597060e-01
22305.17 8.597040e-01
22309.04 8.597030e-01
22309.05 8.608180e-01
22312.92 8.608160e-01
22316.79 8.608140e-01
22320.66 8.608120e-01
22324.53 8.608100e-01
22328.40 8.608080e-01
22328.41 8.619230e-01
22332.28 8.619210e-01
22336.15 8.619190e-01
22336.17 8.630340e-01
22340.04 8.630320e-01
22340.05 8.641470e-01
22343.92 8.641450e-01
22343.93 8.652600e-01
22347.80 8.652580e-01
22347.81 8.663730e-01
22351.68 8.663710e-01
22355.55 8.663690e-01
22359.42 8.663680e-01
22359.43 8.674820e-01
22363.30 8.674810e-01
22363.32 8.685950e-01
22367.19 8.685940e-01
22367.20 8.697080e-01
22371.07 8.697060e-01
22374.94 8.697050e-01
22378.81 8.697030e-01
22378.82 8.708180e-01
22382.69 8.708160e-01
22382.70 8.719300e-01
22386.57 8.719290e-01
22386.60 8.741580e-01
22390.47 8.741570e-01
22390.49 8.763860e-01
22394.36 8.763840e-01
22394.39 8.786140e-01
22394.40 8.797290e-01
22398.27 8.797270e-01
22398.29 8.808420e-01
22402.15 8.808400e-01
22402.17 8.819550e-01
22406.04 8.819530e-01
22406.06 8.841820e-01
22406.08 8.852970e-01
22409.95 8.852960e-01
22409.96 8.864100e-01
22413.83 8.864080e-01
22413.84 8.875230e-01
22413.85 8.886380e-01
22417.72 8.886360e-01
22421.59 8.886340e-01
22421.61 8.897490e-01
22425.48 8.897470e-01
22425.49 8.908620e-01
22429.36 8.908600e-01
22433.23 8.908580e-01
22433.24 8.919730e-01
22437.11 8.919710e-01
22440.98 8.919700e-01
22440.99 8.930840e-01
22441.01 8.941990e-01
22444.87 8.941970e-01
22444.89 8.953120e-01
22448.76 8.953100e-01
22448.78 8.975400e-01
22448.80 8.986550e-01
22452.67 8.986530e-01
22452.68 8.997680e-01
22456.55 8.997660e-01
22456.57 9.019960e-01
22456.59 9.031100e-01
22460.46 9.031090e-01
22460.47 9.042230e-01
22460.48 9.053380e-01
22464.35 9.053360e-01
22464.36 9.064510e-01
22464.38 9.075660e-01
22468.25 9.075640e-01
22468.26 9.086790e-01
22472.13 9.086770e-01
22472.14 9.097920e-01
22476.01 9.097900e-01
22476.04 9.120200e-01
22476.05 9.131350e-01
22479.92 9.131330e-01
22479.93 9.142470e-01
22483.80 9.142460e-01
22483.82 9.153610e-01
22487.69 9.153590e-01
22487.70 9.164740e-01
22491.57 9.164720e-01
22495.44 9.164700e-01
22495.45 9.175850e-01
22495.46 9.186990e-01
22499.33 9.186980e-01
22499.35 9.198120e-01
22499.36 9.209270e-01
22503.23 9.209250e-01
22503.24 9.220400e-01
22507.11 9.220380e-01
22507.12 9.231530e-01
22507.14 9.242680e-01
22511.01 9.242660e-01
22511.02 9.253810e-01
22514.89 9.253790e-01
22514.90 9.264940e-01
22514.91 9.276090e-01
22518.78 9.276070e-01
22518.80 9.287220e-01
22522.67 9.287200e-01
22522.69 9.309490e-01
22526.56 9.309480e-01
22526.57 9.320630e-01
22526.59 9.331770e-01
22530.46 9.331750e-01
22530.47 9.342900e-01
22530.48 9.354050e-01
22534.35 9.354030e-01
22534.37 9.365180e-01
22534.38 9.376330e-01
22538.25 9.376310e-01
22538.26 9.387460e-01
22542.13 9.387440e-01
22542.14 9.398590e-01
22542.16 9.409740e-01
22546.03 9.409720e-01
22546.04 9.420870e-01
22549.91 9.420850e-01
22549.93 9.443140e-01
22553.80 9.443130e-01
22553.82 9.454270e-01
22557.69 9.454260e-01
22561.56 9.454240e-01
22565.43 9.454220e-01
22569.29 9.454200e-01
22573.16 9.454180e-01
22573.18 9.465330e-01
22577.05 9.465310e-01
22577.06 9.476460e-01
22577.07 9.487610e-01
22580.94 9.487590e-01
22580.95 9.498740e-01
22580.97 9.509890e-01
22584.84 9.509870e-01
22584.86 9.532160e-01
22588.73 9.532140e-01
22588.75 9.543290e-01
22592.62 9.543270e-01
22592.63 9.554420e-01
22596.50 9.554400e-01
22596.51 9.565550e-01
22600.38 9.565530e-01
22604.25 9.565520e-01
22608.12 9.565500e-01
22608.13 9.576650e-01
22612.00 9.576630e-01
22615.87 9.576610e-01
22619.74 9.576590e-01
22623.61 9.576570e-01
22627.48 9.576550e-01
22631.35 9.576530e-01
22635.22 9.576520e-01
22639.09 9.576500e-01
22639.10 9.587650e-01
22639.11 9.598790e-01
22642.98 9.598780e-01
22646.85 9.598760e-01
22646.87 9.609910e-01
22650.74 9.609890e-01
22654.61 9.609870e-01
22658.47 9.609850e-01
22662.34 9.609830e-01
22666.21 9.609810e-01
22670.08 9.609790e-01
22673.95 9.609780e-01
22677.82 9.609760e-01
22681.69 9.609740e-01
22685.55 9.598570e-01
22689.40 9.587400e-01
22693.27 9.587390e-01
22697.14 9.587370e-01
22697.16 9.598520e-01
22701.03 9.598500e-01
22704.90 9.598480e-01
22708.77 9.598460e-01
22712.64 9.598440e-01
22716.49 9.587280e-01
22720.36 9.587260e-01
22724.23 9.587240e-01
22728.10 9.587220e-01
22728.11 9.598370e-01
22731.98 9.598350e-01
22735.84 9.587180e-01
22739.71 9.587160e-01
22743.58 9.587150e-01
22747.43 9.575980e-01
22751.30 9.575960e-01
22755.16 9.564790e-01
22759.03 9.564780e-01
22762.90 9.564760e-01
22766.77 9.564740e-01
22770.63 9.553570e-01
22770.64 9.564720e-01
22774.51 9.564700e-01
22778.38 9.564680e-01
22782.23 9.553520e-01
22782.25 9.564660e-01
22786.12 9.564650e-01
22789.99 9.564630e-01
22793.86 9.564610e-01
22797.73 9.564590e-01
22801.58 9.553420e-01
22805.44 9.542260e-01
22809.31 9.542240e-01
22813.15 9.519920e-01
22817.01 9.508760e-01
22820.85 9.486440e-01
22824.71 9.475280e-01
22828.55 9.452960e-01
22832.41 9.441800e-01
22832.42 9.452940e-01
22832.43 9.464090e-01
22836.24 9.408330e-01
22840.08 9.386020e-01
22843.93 9.363700e-01
22847.77 9.341390e-01
22851.61 9.319070e-01
22851.63 9.330220e-01
22851.64 9.341370e-01
22855.42 9.263310e-01
22859.26 9.241000e-01
22863.11 9.218680e-01
22866.92 9.174070e-01
22870.70 9.096010e-01
22874.51 9.040260e-01
22878.31 8.984500e-01
22882.12 8.928740e-01
22885.90 8.850680e-01
22889.69 8.783770e-01
22889.73 8.817220e-01
22889.75 8.839510e-01
22889.77 8.850660e-01
22893.38 8.627680e-01
22897.18 8.571920e-01
22900.97 8.505010e-01
22904.71 8.393510e-01
22908.45 8.282010e-01
22912.21 8.181660e-01
22915.92 8.047860e-01
22919.67 7.947510e-01
22923.44 7.858300e-01
22923.54 7.947490e-01
22923.60 7.992080e-01
22923.62 8.014380e-01
22923.63 8.025530e-01
22927.09 7.668770e-01
22930.86 7.579560e-01
22934.57 7.445770e-01
22938.27 7.300820e-01
22942.00 7.178170e-01
22945.62 6.966340e-01
22949.27 6.776800e-01
22952.96 6.620710e-01
22956.65 6.464610e-01
22956.75 6.553800e-01
22956.80 6.598390e-01
22956.83 6.620690e-01
22956.84 6.631830e-01
22956.85 6.642980e-01
22960.18 6.174740e-01
22963.95 6.085540e-01
22967.64 5.929440e-01
22971.34 5.784500e-01
22975.00 5.606110e-01
22978.70 5.461160e-01
22982.32 5.249330e-01
22986.13 5.193570e-01
22986.26 5.305050e-01
22986.32 5.360790e-01
22986.36 5.394240e-01
22986.37 5.405380e-01
22986.39 5.416530e-01
22989.66 4.903700e-01
22993.40 4.792200e-01
22997.01 4.569210e-01
23000.62 4.346230e-01
23004.31 4.190140e-01
23008.06 4.089780e-01
23008.18 4.190120e-01
23008.25 4.245860e-01
23008.27 4.268160e-01
23008.28 4.279300e-01
23008.30 4.290450e-01
23011.61 3.811060e-01
23015.47 3.799890e-01
23015.51 3.833340e-01
23015.53 3.855640e-01
23015.54 3.866780e-01
23015.73 4.022860e-01
23015.74 4.034010e-01
23015.75 4.045150e-01
23019.10 3.599210e-01
23022.91 3.543450e-01
23022.96 3.588040e-01
23022.99 3.610340e-01
23023.00 3.621490e-01
23026.56 3.353910e-01
23030.38 3.309300e-01
23030.44 3.365040e-01
23030.48 3.398480e-01
23030.49 3.409630e-01
23030.51 3.420780e-01
23034.03 3.119760e-01
23037.82 3.052850e-01
23037.89 3.119740e-01
23037.93 3.153190e-01
23037.95 3.164340e-01
23037.96 3.175480e-01
23041.44 2.841020e-01
23045.23 2.774110e-01
23045.30 2.829850e-01
23045.34 2.863300e-01
23045.35 2.874440e-01
23045.36 2.885590e-01
23045.39 2.907890e-01
23048.89 2.595720e-01
23052.71 2.551110e-01
23052.74 2.573410e-01
23052.75 2.584550e-01
23052.76 2.595700e-01
23056.39 2.383870e-01
23060.21 2.339260e-01
23063.96 2.238900e-01
23064.02 2.294650e-01
23064.06 2.328090e-01
23064.08 2.339240e-01
23064.09 2.350390e-01
23067.66 2.093960e-01
23071.48 2.049350e-01
23071.52 2.082790e-01
23071.53 2.093940e-01
23071.54 2.105090e-01
23075.18 1.904400e-01
23075.26 1.971290e-01
23075.28 1.993590e-01
23079.15 1.993570e-01
23079.18 2.015870e-01
23079.19 2.027020e-01
23082.69 1.703700e-01
23086.53 1.681380e-01
23086.54 1.692530e-01
23086.55 1.703680e-01
23090.26 1.558730e-01
23094.09 1.525270e-01
23094.14 1.569860e-01
23094.16 1.592160e-01
23094.18 1.603310e-01
23094.19 1.614460e-01
23097.84 1.424920e-01
23101.67 1.391460e-01
23101.70 1.413750e-01
23101.71 1.424900e-01
23101.72 1.436050e-01
23105.41 1.279960e-01
23105.46 1.324550e-01
23105.49 1.346840e-01
23105.50 1.357990e-01
23109.20 1.213050e-01
23113.05 1.190730e-01
23113.07 1.213030e-01
23113.09 1.224180e-01
23116.84 1.123830e-01
23120.68 1.101510e-01
23120.69 1.112660e-01
23120.71 1.123810e-01
23124.45 1.012310e-01
23128.30 1.001140e-01
23132.13 9.676760e-02
23135.95 9.230640e-02
23135.99 9.565090e-02
23136.00 9.676570e-02
23139.87 9.676390e-02
23143.56 8.115450e-02
23147.42 8.003790e-02
23147.43 8.115270e-02
23151.21 7.334710e-02
23155.08 7.334520e-02
23158.89 6.776930e-02
23162.74 6.665260e-02
23162.75 6.776740e-02
23162.77 6.888230e-02
23166.55 6.107670e-02
23170.39 5.884520e-02
23170.40 5.996000e-02
23170.42 6.107480e-02
23174.21 5.438400e-02
23178.06 5.326740e-02
23178.08 5.438220e-02
23181.90 4.992110e-02
23185.75 4.880440e-02
23189.61 4.768770e-02
23193.45 4.545620e-02
23193.46 4.657100e-02
23193.48 4.768590e-02
23197.30 4.322470e-02
23197.31 4.433960e-02
23201.13 3.987840e-02
23204.98 3.876170e-02
23208.84 3.764510e-02
23208.85 3.875990e-02
23212.68 3.541360e-02
23216.54 3.429690e-02
23220.40 3.318030e-02
23224.25 3.206360e-02
23224.27 3.317840e-02
23228.10 2.983210e-02
23231.95 2.871540e-02
23235.81 2.759880e-02
23235.82 2.871360e-02
23239.65 2.536730e-02
23243.52 2.536540e-02
23247.37 2.313390e-02
23251.24 2.313210e-02
23255.09 2.201540e-02
23258.96 2.201360e-02
23262.81 1.978210e-02
23266.68 1.978020e-02
23270.53 1.866360e-02
23274.40 1.866170e-02
23278.26 1.754500e-02
23282.13 1.754320e-02
23285.97 1.531170e-02
23289.84 1.530980e-02
23293.70 1.419320e-02
23297.57 1.419130e-02
23301.42 1.307470e-02
23305.28 1.195800e-02
23309.15 1.195610e-02
23313.02 1.195430e-02
23316.88 1.083760e-02
23320.74 1.083580e-02
23324.60 9.719100e-03
23328.47 9.717250e-03
23332.33 8.600580e-03
23336.20 8.598730e-03
23340.05 7.482060e-03
23343.92 7.480210e-03
23347.79 7.478360e-03
23351.65 6.361690e-03
23355.52 6.359840e-03
23359.39 6.357990e-03
23363.24 5.241320e-03
23367.11 5.239470e-03
23370.97 4.122800e-03
23374.84 4.120950e-03
23378.70 3.004280e-03
23382.57 3.002440e-03
23386.44 3.000590e-03
23390.31 2.998740e-03
23394.18 2.996890e-03
23398.04 2.995040e-03
23401.91 2.993190e-03
23405.78 2.991340e-03
23409.64 1.874670e-03
23413.51 1.872820e-03
23417.38 1.870980e-03
23421.25 1.869130e-03
23425.12 1.867280e-03
23428.99 1.865430e-03
23432.86 1.863580e-03
23436.73 1.861730e-03
23440.60 1.859880e-03
23444.47 1.858040e-03
23448.34 1.856190e-03
23452.21 1.854340e-03
23456.07 1.852490e-03
23459.94 1.850640e-03
23463.81 1.848790e-03
23467.67 7.321210e-04
23471.54 7.302730e-04
23475.41 7.284240e-04
23479.28 7.265750e-04
23483.15 7.247260e-04
23487.02 7.228770e-04
23490.89 7.210290e-04
23494.76 7.191800e-04
23498.63 7.173310e-04
23502.50 7.154820e-04
23506.37 7.136330e-04
23510.23 7.117850e-04
23514.10 7.099360e-04
23517.97 7.080870e-04
